user,par,doi,rank
Michael Hardy,567,0.444289024,20
Michael Hardy,421,0.401695409,21
Michael Hardy,438,0.373020547,22
Michael Hardy,557,0.344849086,23
Michael Hardy,512,0.230932979,24
Michael Hardy,510,0.230932979,25
Michael Hardy,498,0.230932979,26
Michael Hardy,497,0.230932979,27
Michael Hardy,462,0.219906486,28
Michael Hardy,489,0.173583254,29
Michael Hardy,487,0.173583254,30
Michael Hardy,673,0,31
Michael Hardy,667,0,32
Michael Hardy,665,0,33
Michael Hardy,660,0,34
Michael Hardy,659,0,35
Michael Hardy,658,0,36
Michael Hardy,657,0,37
Michael Hardy,656,0,38
Michael Hardy,655,0,39
Michael Hardy,654,0,40
Michael Hardy,653,0,41
Michael Hardy,652,0,42
Michael Hardy,651,0,43
Michael Hardy,649,0,44
Michael Hardy,648,0,45
Michael Hardy,647,0,46
Michael Hardy,646,0,47
Michael Hardy,644,0,48
Michael Hardy,643,0,49
Michael Hardy,642,0,50
Michael Hardy,641,0,51
Michael Hardy,640,0,52
Michael Hardy,639,0,53
Michael Hardy,638,0,54
Michael Hardy,637,0,55
Michael Hardy,636,0,56
Michael Hardy,635,0,57
Montrealais,417,1.728063112,1
Montrealais,418,1.720069984,2
Montrealais,424,1.231977377,3
Montrealais,419,1.180140899,4
Montrealais,416,1.180140899,5
Montrealais,423,1.127377923,6
Montrealais,508,1.075940372,7
Montrealais,509,1.017644122,8
Montrealais,507,1.017644122,9
Montrealais,502,1.017644122,10
Montrealais,469,1.012130875,11
Montrealais,501,0.988969259,12
Montrealais,485,0.988969259,13
Montrealais,471,0.988969259,14
Montrealais,458,0.988969259,15
Montrealais,468,0.897431426,16
Montrealais,610,0.889659039,17
Montrealais,421,0.870397781,18
Montrealais,524,0.850528839,19
Montrealais,517,0.850528839,20
Montrealais,438,0.841722918,21
Montrealais,567,0.827367224,22
Montrealais,557,0.612955455,23
Montrealais,512,0.557547783,24
Montrealais,510,0.557547783,25
Montrealais,498,0.557547783,26
Montrealais,497,0.557547783,27
Montrealais,462,0.535494796,28
Montrealais,489,0.442848334,29
Montrealais,487,0.442848334,30
Montrealais,673,0,31
Montrealais,667,0,32
Montrealais,665,0,33
Montrealais,660,0,34
Montrealais,659,0,35
Montrealais,658,0,36
Montrealais,657,0,37
Montrealais,656,0,38
Montrealais,655,0,39
Montrealais,654,0,40
Montrealais,653,0,41
Montrealais,652,0,42
Montrealais,651,0,43
Montrealais,649,0,44
Montrealais,648,0,45
Montrealais,647,0,46
Montrealais,646,0,47
Montrealais,644,0,48
Montrealais,643,0,49
Montrealais,642,0,50
Montrealais,641,0,51
Montrealais,640,0,52
Montrealais,639,0,53
Montrealais,638,0,54
Montrealais,637,0,55
Montrealais,636,0,56
Montrealais,635,0,57
Guanaco,417,1.097623901,1
Guanaco,418,1.089630773,2
Guanaco,424,0.72048409,3
Guanaco,419,0.668647612,4
Guanaco,416,0.668647612,5
Guanaco,508,0.659973399,6
Guanaco,509,0.601677149,7
Guanaco,507,0.601677149,8
Guanaco,502,0.601677149,9
Guanaco,469,0.596163903,10
Guanaco,423,0.58757054,11
Guanaco,501,0.573002287,12
Guanaco,485,0.573002287,13
Guanaco,471,0.573002287,14
Guanaco,458,0.573002287,15
Guanaco,468,0.538814178,16
Guanaco,610,0.531041791,17
Guanaco,524,0.491911591,18
Guanaco,517,0.491911591,19
Guanaco,567,0.468749976,20
Guanaco,421,0.449536321,21
Guanaco,438,0.420861459,22
Guanaco,557,0.392689999,23
Guanaco,512,0.278773892,24
Guanaco,510,0.278773892,25
Guanaco,498,0.278773892,26
Guanaco,497,0.278773892,27
Guanaco,462,0.267747398,28
Guanaco,489,0.221424167,29
Guanaco,487,0.221424167,30
Guanaco,673,0,31
Guanaco,667,0,32
Guanaco,665,0,33
Guanaco,660,0,34
Guanaco,659,0,35
Guanaco,658,0,36
Guanaco,657,0,37
Guanaco,656,0,38
Guanaco,655,0,39
Guanaco,654,0,40
Guanaco,653,0,41
Guanaco,652,0,42
Guanaco,651,0,43
Guanaco,649,0,44
Guanaco,648,0,45
Guanaco,647,0,46
Guanaco,646,0,47
Guanaco,644,0,48
Guanaco,643,0,49
Guanaco,642,0,50
Guanaco,641,0,51
Guanaco,640,0,52
Guanaco,639,0,53
Guanaco,638,0,54
Guanaco,637,0,55
Guanaco,636,0,56
Guanaco,635,0,57
Mick287,417,1.075048021,1
Mick287,418,1.067054893,2
Mick287,424,0.767784507,3
Mick287,419,0.715948029,4
Mick287,416,0.715948029,5
Mick287,508,0.707273816,6
Mick287,509,0.648977566,7
Mick287,507,0.648977566,8
Mick287,502,0.648977566,9
Mick287,469,0.64346432,10
Mick287,501,0.620302704,11
Mick287,485,0.620302704,12
Mick287,471,0.620302704,13
Mick287,458,0.620302704,14
Mick287,468,0.586114595,15
Mick287,610,0.578342208,16
Mick287,524,0.539212008,17
Mick287,517,0.539212008,18
Mick287,423,0.517694243,19
Mick287,567,0.516050393,20
Mick287,421,0.449536321,21
Mick287,438,0.420861459,22
Mick287,557,0.392689999,23
Mick287,512,0.278773892,24
Mick287,510,0.278773892,25
Mick287,498,0.278773892,26
Mick287,497,0.278773892,27
Mick287,462,0.267747398,28
Mick287,489,0.221424167,29
Mick287,487,0.221424167,30
Mick287,673,0,31
Mick287,667,0,32
Mick287,665,0,33
Mick287,660,0,34
Mick287,659,0,35
Mick287,658,0,36
Mick287,657,0,37
Mick287,656,0,38
Mick287,655,0,39
Mick287,654,0,40
Mick287,653,0,41
Mick287,652,0,42
Mick287,651,0,43
Mick287,649,0,44
Mick287,648,0,45
Mick287,647,0,46
Mick287,646,0,47
Mick287,644,0,48
Mick287,643,0,49
Mick287,642,0,50
Mick287,641,0,51
Mick287,640,0,52
Mick287,639,0,53
Mick287,638,0,54
Mick287,637,0,55
Mick287,636,0,56
Mick287,635,0,57
Maximus Rex,417,1.633284184,1
Maximus Rex,418,1.614276826,2
Maximus Rex,424,1.209391375,3
Maximus Rex,419,1.181205106,4
Maximus Rex,416,1.157554897,5
Maximus Rex,508,1.055438856,6
Maximus Rex,509,0.973492398,7
Maximus Rex,507,0.973492398,8
Maximus Rex,502,0.973492398,9
Maximus Rex,469,0.967979151,10
Maximus Rex,501,0.944817535,11
Maximus Rex,485,0.944817535,12
Maximus Rex,471,0.944817535,13
Maximus Rex,458,0.944817535,14
Maximus Rex,423,0.903068917,15
Maximus Rex,610,0.897832386,16
Maximus Rex,468,0.881954564,17
Maximus Rex,524,0.835051977,18
Maximus Rex,517,0.835051977,19
Maximus Rex,567,0.811890362,20
Maximus Rex,421,0.800246556,21
Maximus Rex,438,0.747921485,22
Maximus Rex,557,0.575865355,23
Maximus Rex,512,0.443903049,24
Maximus Rex,510,0.443903049,25
Maximus Rex,498,0.443903049,26
Maximus Rex,497,0.443903049,27
Maximus Rex,462,0.427363309,28
Maximus Rex,489,0.357878462,29
Maximus Rex,487,0.357878462,30
Maximus Rex,673,0,31
Maximus Rex,667,0,32
Maximus Rex,665,0,33
Maximus Rex,660,0,34
Maximus Rex,659,0,35
Maximus Rex,658,0,36
Maximus Rex,657,0,37
Maximus Rex,656,0,38
Maximus Rex,655,0,39
Maximus Rex,654,0,40
Maximus Rex,653,0,41
Maximus Rex,652,0,42
Maximus Rex,651,0,43
Maximus Rex,649,0,44
Maximus Rex,648,0,45
Maximus Rex,647,0,46
Maximus Rex,646,0,47
Maximus Rex,644,0,48
Maximus Rex,643,0,49
Maximus Rex,642,0,50
Maximus Rex,641,0,51
Maximus Rex,640,0,52
Maximus Rex,639,0,53
Maximus Rex,638,0,54
Maximus Rex,637,0,55
Maximus Rex,636,0,56
Maximus Rex,635,0,57
Terjepetersen,417,0.93256872,1
Terjepetersen,418,0.924575592,2
Terjepetersen,424,0.649046178,3
Terjepetersen,419,0.5972097,4
Terjepetersen,416,0.5972097,5
Terjepetersen,508,0.588535487,6
Terjepetersen,509,0.530239237,7
Terjepetersen,507,0.530239237,8
Terjepetersen,502,0.530239237,9
Terjepetersen,469,0.52472599,10
Terjepetersen,501,0.501564374,11
Terjepetersen,485,0.501564374,12
Terjepetersen,471,0.501564374,13
Terjepetersen,458,0.501564374,14
Terjepetersen,610,0.48334485,15
Terjepetersen,423,0.4702123,16
Terjepetersen,468,0.467376265,17
Terjepetersen,524,0.44421465,18
Terjepetersen,517,0.44421465,19
Terjepetersen,567,0.421053034,20
Terjepetersen,421,0.402054379,21
Terjepetersen,557,0.392689999,22
Terjepetersen,438,0.373379517,23
Terjepetersen,512,0.231291949,24
Terjepetersen,510,0.231291949,25
Terjepetersen,498,0.231291949,26
Terjepetersen,497,0.231291949,27
Terjepetersen,462,0.220265456,28
Terjepetersen,489,0.173942225,29
Terjepetersen,487,0.173942225,30
Terjepetersen,673,0,31
Terjepetersen,667,0,32
Terjepetersen,665,0,33
Terjepetersen,660,0,34
Terjepetersen,659,0,35
Terjepetersen,658,0,36
Terjepetersen,657,0,37
Terjepetersen,656,0,38
Terjepetersen,655,0,39
Terjepetersen,654,0,40
Terjepetersen,653,0,41
Terjepetersen,652,0,42
Terjepetersen,651,0,43
Terjepetersen,649,0,44
Terjepetersen,648,0,45
Terjepetersen,647,0,46
Terjepetersen,646,0,47
Terjepetersen,644,0,48
Terjepetersen,643,0,49
Terjepetersen,642,0,50
Terjepetersen,641,0,51
Terjepetersen,640,0,52
Terjepetersen,639,0,53
Terjepetersen,638,0,54
Terjepetersen,637,0,55
Terjepetersen,636,0,56
Terjepetersen,635,0,57
Epsilon9,417,0.978462978,1
Epsilon9,418,0.97046985,2
Epsilon9,424,0.720269091,3
Epsilon9,419,0.668432613,4
Epsilon9,416,0.668432613,5
Epsilon9,508,0.6597584,6
Epsilon9,509,0.60146215,7
Epsilon9,507,0.60146215,8
Epsilon9,502,0.60146215,9
Epsilon9,469,0.595948904,10
Epsilon9,501,0.572787288,11
Epsilon9,485,0.572787288,12
Epsilon9,471,0.572787288,13
Epsilon9,458,0.572787288,14
Epsilon9,468,0.538599179,15
Epsilon9,610,0.530826792,16
Epsilon9,524,0.491696592,17
Epsilon9,517,0.491696592,18
Epsilon9,423,0.468624616,19
Epsilon9,567,0.468534977,20
Epsilon9,421,0.449536321,21
Epsilon9,438,0.420861459,22
Epsilon9,557,0.392689999,23
Epsilon9,512,0.278773892,24
Epsilon9,510,0.278773892,25
Epsilon9,498,0.278773892,26
Epsilon9,497,0.278773892,27
Epsilon9,462,0.267747398,28
Epsilon9,489,0.221424167,29
Epsilon9,487,0.221424167,30
Epsilon9,673,0,31
Epsilon9,667,0,32
Epsilon9,665,0,33
Epsilon9,660,0,34
Epsilon9,659,0,35
Epsilon9,658,0,36
Epsilon9,657,0,37
Epsilon9,656,0,38
Epsilon9,655,0,39
Epsilon9,654,0,40
Epsilon9,653,0,41
Epsilon9,652,0,42
Epsilon9,651,0,43
Epsilon9,649,0,44
Epsilon9,648,0,45
Epsilon9,647,0,46
Epsilon9,646,0,47
Epsilon9,644,0,48
Epsilon9,643,0,49
Epsilon9,642,0,50
Epsilon9,641,0,51
Epsilon9,640,0,52
Epsilon9,639,0,53
Epsilon9,638,0,54
Epsilon9,637,0,55
Epsilon9,636,0,56
Epsilon9,635,0,57
Pir,418,6.287459644,1
Pir,508,4.870227347,2
Pir,417,4.721477169,3
Pir,424,4.1795778,4
Pir,507,4.170984227,5
Pir,509,4.170984227,6
Pir,557,3.917257429,7
Pir,419,3.708640093,8
Pir,502,3.666431464,9
Pir,469,3.629285442,10
Pir,610,3.509882558,11
Pir,524,3.494695093,12
Pir,567,3.459750781,13
Pir,416,3.430662996,14
Pir,485,3.387214064,15
Pir,471,3.361507681,16
Pir,468,3.230285304,17
Pir,458,3.223645184,18
Pir,501,3.208971514,19
Pir,517,3.144616771,20
Pir,421,3.134156248,21
Pir,512,2.994802904,22
Pir,510,2.994802904,23
Pir,423,2.871101318,24
Pir,498,2.319165579,25
Pir,497,2.305848172,26
Pir,489,1.536062625,27
Pir,487,1.482655049,28
Pir,438,1.330703413,29
Pir,644,1.319881701,30
Pir,462,1.195610538,31
Pir,673,0.983235328,32
Pir,667,0.983235328,33
Pir,665,0.983235328,34
Pir,660,0.983235328,35
Pir,659,0.983235328,36
Pir,658,0.983235328,37
Pir,657,0.983235328,38
Pir,656,0.983235328,39
Pir,655,0.983235328,40
Pir,654,0.983235328,41
Pir,653,0.983235328,42
Pir,652,0.983235328,43
Pir,651,0.983235328,44
Pir,649,0.983235328,45
Pir,648,0.983235328,46
Pir,647,0.983235328,47
Pir,646,0.983235328,48
Pir,643,0.983235328,49
Pir,642,0.983235328,50
Pir,641,0.983235328,51
Pir,640,0.983235328,52
Pir,639,0.983235328,53
Pir,638,0.983235328,54
Pir,637,0.983235328,55
Pir,636,0.983235328,56
Pir,635,0.983235328,57
Robbar~enwiki,417,0.978462978,1
Robbar~enwiki,418,0.97046985,2
Robbar~enwiki,424,0.720269091,3
Robbar~enwiki,419,0.668432613,4
Robbar~enwiki,416,0.668432613,5
Robbar~enwiki,508,0.6597584,6
Robbar~enwiki,509,0.60146215,7
Robbar~enwiki,507,0.60146215,8
Robbar~enwiki,502,0.60146215,9
Robbar~enwiki,469,0.595948904,10
Robbar~enwiki,501,0.572787288,11
Robbar~enwiki,485,0.572787288,12
Robbar~enwiki,471,0.572787288,13
Robbar~enwiki,458,0.572787288,14
Robbar~enwiki,468,0.538599179,15
Robbar~enwiki,610,0.530826792,16
Robbar~enwiki,524,0.491696592,17
Robbar~enwiki,517,0.491696592,18
Robbar~enwiki,423,0.468624616,19
Robbar~enwiki,567,0.468534977,20
Robbar~enwiki,421,0.449536321,21
Robbar~enwiki,438,0.420861459,22
Robbar~enwiki,557,0.392689999,23
Robbar~enwiki,512,0.278773892,24
Robbar~enwiki,510,0.278773892,25
Robbar~enwiki,498,0.278773892,26
Robbar~enwiki,497,0.278773892,27
Robbar~enwiki,462,0.267747398,28
Robbar~enwiki,489,0.221424167,29
Robbar~enwiki,487,0.221424167,30
Robbar~enwiki,673,0,31
Robbar~enwiki,667,0,32
Robbar~enwiki,665,0,33
Robbar~enwiki,660,0,34
Robbar~enwiki,659,0,35
Robbar~enwiki,658,0,36
Robbar~enwiki,657,0,37
Robbar~enwiki,656,0,38
Robbar~enwiki,655,0,39
Robbar~enwiki,654,0,40
Robbar~enwiki,653,0,41
Robbar~enwiki,652,0,42
Robbar~enwiki,651,0,43
Robbar~enwiki,649,0,44
Robbar~enwiki,648,0,45
Robbar~enwiki,647,0,46
Robbar~enwiki,646,0,47
Robbar~enwiki,644,0,48
Robbar~enwiki,643,0,49
Robbar~enwiki,642,0,50
Robbar~enwiki,641,0,51
Robbar~enwiki,640,0,52
Robbar~enwiki,639,0,53
Robbar~enwiki,638,0,54
Robbar~enwiki,637,0,55
Robbar~enwiki,636,0,56
Robbar~enwiki,635,0,57
Randwicked,418,0.939718379,1
Randwicked,417,0.924549891,2
Randwicked,424,0.604461013,3
Randwicked,419,0.575786151,4
Randwicked,416,0.575786151,5
Randwicked,508,0.567111938,6
Randwicked,509,0.508815688,7
Randwicked,507,0.508815688,8
Randwicked,502,0.508815688,9
Randwicked,423,0.507357992,10
Randwicked,501,0.480140826,11
Randwicked,485,0.480140826,12
Randwicked,471,0.480140826,13
Randwicked,469,0.480140826,14
Randwicked,458,0.480140826,15
Randwicked,610,0.43818033,16
Randwicked,468,0.422791101,17
Randwicked,421,0.40321309,18
Randwicked,567,0.39905013,19
Randwicked,524,0.39905013,20
Randwicked,517,0.39905013,21
Randwicked,438,0.374538228,22
Randwicked,557,0.300043537,23
Randwicked,512,0.278773892,24
Randwicked,510,0.278773892,25
Randwicked,498,0.278773892,26
Randwicked,497,0.278773892,27
Randwicked,489,0.221424167,28
Randwicked,487,0.221424167,29
Randwicked,462,0.221424167,30
Randwicked,673,0,31
Randwicked,667,0,32
Randwicked,665,0,33
Randwicked,660,0,34
Randwicked,659,0,35
Randwicked,658,0,36
Randwicked,657,0,37
Randwicked,656,0,38
Randwicked,655,0,39
Randwicked,654,0,40
Randwicked,653,0,41
Randwicked,652,0,42
Randwicked,651,0,43
Randwicked,649,0,44
Randwicked,648,0,45
Randwicked,647,0,46
Randwicked,646,0,47
Randwicked,644,0,48
Randwicked,643,0,49
Randwicked,642,0,50
Randwicked,641,0,51
Randwicked,640,0,52
Randwicked,639,0,53
Randwicked,638,0,54
Randwicked,637,0,55
Randwicked,636,0,56
Randwicked,635,0,57
Dcoetzee,417,0.978462978,1
Dcoetzee,418,0.97046985,2
Dcoetzee,424,0.720269091,3
Dcoetzee,419,0.668432613,4
Dcoetzee,416,0.668432613,5
Dcoetzee,508,0.6597584,6
Dcoetzee,509,0.60146215,7
Dcoetzee,507,0.60146215,8
Dcoetzee,502,0.60146215,9
Dcoetzee,469,0.595948904,10
Dcoetzee,501,0.572787288,11
Dcoetzee,485,0.572787288,12
Dcoetzee,471,0.572787288,13
Dcoetzee,458,0.572787288,14
Dcoetzee,468,0.538599179,15
Dcoetzee,610,0.530826792,16
Dcoetzee,524,0.491696592,17
Dcoetzee,517,0.491696592,18
Dcoetzee,423,0.468624616,19
Dcoetzee,567,0.468534977,20
Dcoetzee,421,0.449536321,21
Dcoetzee,438,0.420861459,22
Dcoetzee,557,0.392689999,23
Dcoetzee,512,0.278773892,24
Dcoetzee,510,0.278773892,25
Dcoetzee,498,0.278773892,26
Dcoetzee,497,0.278773892,27
Dcoetzee,462,0.267747398,28
Dcoetzee,489,0.221424167,29
Dcoetzee,487,0.221424167,30
Dcoetzee,673,0,31
Dcoetzee,667,0,32
Dcoetzee,665,0,33
Dcoetzee,660,0,34
Dcoetzee,659,0,35
Dcoetzee,658,0,36
Dcoetzee,657,0,37
Dcoetzee,656,0,38
Dcoetzee,655,0,39
Dcoetzee,654,0,40
Dcoetzee,653,0,41
Dcoetzee,652,0,42
Dcoetzee,651,0,43
Dcoetzee,649,0,44
Dcoetzee,648,0,45
Dcoetzee,647,0,46
Dcoetzee,646,0,47
Dcoetzee,644,0,48
Dcoetzee,643,0,49
Dcoetzee,642,0,50
Dcoetzee,641,0,51
Dcoetzee,640,0,52
Dcoetzee,639,0,53
Dcoetzee,638,0,54
Dcoetzee,637,0,55
Dcoetzee,636,0,56
Dcoetzee,635,0,57
Tothebarricades.tk,418,0.854661772,1
Tothebarricades.tk,417,0.839493284,2
Tothebarricades.tk,424,0.604461013,3
Tothebarricades.tk,419,0.575786151,4
Tothebarricades.tk,416,0.575786151,5
Tothebarricades.tk,508,0.567111938,6
Tothebarricades.tk,509,0.508815688,7
Tothebarricades.tk,507,0.508815688,8
Tothebarricades.tk,502,0.508815688,9
Tothebarricades.tk,501,0.480140826,10
Tothebarricades.tk,485,0.480140826,11
Tothebarricades.tk,471,0.480140826,12
Tothebarricades.tk,469,0.480140826,13
Tothebarricades.tk,458,0.480140826,14
Tothebarricades.tk,610,0.43818033,15
Tothebarricades.tk,468,0.422791101,16
Tothebarricades.tk,423,0.422301385,17
Tothebarricades.tk,421,0.40321309,18
Tothebarricades.tk,567,0.39905013,19
Tothebarricades.tk,524,0.39905013,20
Tothebarricades.tk,517,0.39905013,21
Tothebarricades.tk,438,0.374538228,22
Tothebarricades.tk,557,0.300043537,23
Tothebarricades.tk,512,0.278773892,24
Tothebarricades.tk,510,0.278773892,25
Tothebarricades.tk,498,0.278773892,26
Tothebarricades.tk,497,0.278773892,27
Tothebarricades.tk,489,0.221424167,28
Tothebarricades.tk,487,0.221424167,29
Tothebarricades.tk,462,0.221424167,30
Tothebarricades.tk,673,0,31
Tothebarricades.tk,667,0,32
Tothebarricades.tk,665,0,33
Tothebarricades.tk,660,0,34
Tothebarricades.tk,659,0,35
Tothebarricades.tk,658,0,36
Tothebarricades.tk,657,0,37
Tothebarricades.tk,656,0,38
Tothebarricades.tk,655,0,39
Tothebarricades.tk,654,0,40
Tothebarricades.tk,653,0,41
Tothebarricades.tk,652,0,42
Tothebarricades.tk,651,0,43
Tothebarricades.tk,649,0,44
Tothebarricades.tk,648,0,45
Tothebarricades.tk,647,0,46
Tothebarricades.tk,646,0,47
Tothebarricades.tk,644,0,48
Tothebarricades.tk,643,0,49
Tothebarricades.tk,642,0,50
Tothebarricades.tk,641,0,51
Tothebarricades.tk,640,0,52
Tothebarricades.tk,639,0,53
Tothebarricades.tk,638,0,54
Tothebarricades.tk,637,0,55
Tothebarricades.tk,636,0,56
Tothebarricades.tk,635,0,57
Exigentsky,418,1.0871393,1
Exigentsky,417,1.071970813,2
Exigentsky,424,0.836938541,3
Exigentsky,419,0.808263679,4
Exigentsky,416,0.808263679,5
Exigentsky,508,0.751826309,6
Exigentsky,509,0.693530059,7
Exigentsky,507,0.693530059,8
Exigentsky,502,0.693530059,9
Exigentsky,501,0.664855197,10
Exigentsky,485,0.664855197,11
Exigentsky,471,0.664855197,12
Exigentsky,469,0.664855197,13
Exigentsky,458,0.664855197,14
Exigentsky,423,0.609570499,15
Exigentsky,610,0.594219838,16
Exigentsky,421,0.590482204,17
Exigentsky,468,0.57883061,18
Exigentsky,438,0.561807342,19
Exigentsky,567,0.555089639,20
Exigentsky,524,0.555089639,21
Exigentsky,517,0.555089639,22
Exigentsky,512,0.418160837,23
Exigentsky,510,0.418160837,24
Exigentsky,498,0.418160837,25
Exigentsky,497,0.418160837,26
Exigentsky,557,0.387014649,27
Exigentsky,489,0.332136251,28
Exigentsky,487,0.332136251,29
Exigentsky,462,0.332136251,30
Exigentsky,673,0,31
Exigentsky,667,0,32
Exigentsky,665,0,33
Exigentsky,660,0,34
Exigentsky,659,0,35
Exigentsky,658,0,36
Exigentsky,657,0,37
Exigentsky,656,0,38
Exigentsky,655,0,39
Exigentsky,654,0,40
Exigentsky,653,0,41
Exigentsky,652,0,42
Exigentsky,651,0,43
Exigentsky,649,0,44
Exigentsky,648,0,45
Exigentsky,647,0,46
Exigentsky,646,0,47
Exigentsky,644,0,48
Exigentsky,643,0,49
Exigentsky,642,0,50
Exigentsky,641,0,51
Exigentsky,640,0,52
Exigentsky,639,0,53
Exigentsky,638,0,54
Exigentsky,637,0,55
Exigentsky,636,0,56
Exigentsky,635,0,57
Tom-,417,0.887273507,1
Tom-,418,0.859325583,2
Tom-,424,0.652241235,3
Tom-,419,0.623566373,4
Tom-,416,0.623566373,5
Tom-,508,0.571775749,6
Tom-,509,0.535037704,7
Tom-,507,0.535037704,8
Tom-,502,0.535037704,9
Tom-,501,0.506362842,10
Tom-,485,0.506362842,11
Tom-,471,0.506362842,12
Tom-,469,0.506362842,13
Tom-,458,0.506362842,14
Tom-,468,0.449013117,15
Tom-,610,0.44284414,16
Tom-,567,0.425272146,17
Tom-,524,0.425272146,18
Tom-,517,0.425272146,19
Tom-,423,0.422301385,20
Tom-,421,0.40321309,21
Tom-,438,0.374538228,22
Tom-,512,0.23565748,23
Tom-,510,0.23565748,24
Tom-,498,0.23565748,25
Tom-,497,0.23565748,26
Tom-,557,0.213810714,27
Tom-,489,0.178307756,28
Tom-,487,0.178307756,29
Tom-,462,0.178307756,30
Tom-,673,0,31
Tom-,667,0,32
Tom-,665,0,33
Tom-,660,0,34
Tom-,659,0,35
Tom-,658,0,36
Tom-,657,0,37
Tom-,656,0,38
Tom-,655,0,39
Tom-,654,0,40
Tom-,653,0,41
Tom-,652,0,42
Tom-,651,0,43
Tom-,649,0,44
Tom-,648,0,45
Tom-,647,0,46
Tom-,646,0,47
Tom-,644,0,48
Tom-,643,0,49
Tom-,642,0,50
Tom-,641,0,51
Tom-,640,0,52
Tom-,639,0,53
Tom-,638,0,54
Tom-,637,0,55
Tom-,636,0,56
Tom-,635,0,57
Anirvan,417,0.887273507,1
Anirvan,418,0.859325583,2
Anirvan,424,0.652241235,3
Anirvan,419,0.623566373,4
Anirvan,416,0.623566373,5
Anirvan,508,0.571775749,6
Anirvan,509,0.535037704,7
Anirvan,507,0.535037704,8
Anirvan,502,0.535037704,9
Anirvan,501,0.506362842,10
Anirvan,485,0.506362842,11
Anirvan,471,0.506362842,12
Anirvan,469,0.506362842,13
Anirvan,458,0.506362842,14
Anirvan,468,0.449013117,15
Anirvan,610,0.44284414,16
Anirvan,567,0.425272146,17
Anirvan,524,0.425272146,18
Anirvan,517,0.425272146,19
Anirvan,423,0.422301385,20
Anirvan,421,0.40321309,21
Anirvan,438,0.374538228,22
Anirvan,512,0.23565748,23
Anirvan,510,0.23565748,24
Anirvan,498,0.23565748,25
Anirvan,497,0.23565748,26
Anirvan,557,0.213810714,27
Anirvan,489,0.178307756,28
Anirvan,487,0.178307756,29
Anirvan,462,0.178307756,30
Anirvan,673,0,31
Anirvan,667,0,32
Anirvan,665,0,33
Anirvan,660,0,34
Anirvan,659,0,35
Anirvan,658,0,36
Anirvan,657,0,37
Anirvan,656,0,38
Anirvan,655,0,39
Anirvan,654,0,40
Anirvan,653,0,41
Anirvan,652,0,42
Anirvan,651,0,43
Anirvan,649,0,44
Anirvan,648,0,45
Anirvan,647,0,46
Anirvan,646,0,47
Anirvan,644,0,48
Anirvan,643,0,49
Anirvan,642,0,50
Anirvan,641,0,51
Anirvan,640,0,52
Anirvan,639,0,53
Anirvan,638,0,54
Anirvan,637,0,55
Anirvan,636,0,56
Anirvan,635,0,57
Abqwildcat,417,0.83997309,1
Abqwildcat,418,0.812025166,2
Abqwildcat,424,0.604940818,3
Abqwildcat,419,0.576265956,4
Abqwildcat,416,0.576265956,5
Abqwildcat,508,0.524475332,6
Abqwildcat,509,0.487737287,7
Abqwildcat,507,0.487737287,8
Abqwildcat,502,0.487737287,9
Abqwildcat,501,0.459062425,10
Abqwildcat,485,0.459062425,11
Abqwildcat,471,0.459062425,12
Abqwildcat,469,0.459062425,13
Abqwildcat,458,0.459062425,14
Abqwildcat,423,0.422301385,15
Abqwildcat,421,0.40321309,16
Abqwildcat,468,0.4017127,17
Abqwildcat,610,0.395543723,18
Abqwildcat,567,0.377971729,19
Abqwildcat,524,0.377971729,20
Abqwildcat,517,0.377971729,21
Abqwildcat,438,0.374538228,22
Abqwildcat,512,0.23565748,23
Abqwildcat,510,0.23565748,24
Abqwildcat,498,0.23565748,25
Abqwildcat,497,0.23565748,26
Abqwildcat,557,0.213810714,27
Abqwildcat,489,0.178307756,28
Abqwildcat,487,0.178307756,29
Abqwildcat,462,0.178307756,30
Abqwildcat,673,0,31
Abqwildcat,667,0,32
Abqwildcat,665,0,33
Abqwildcat,660,0,34
Abqwildcat,659,0,35
Abqwildcat,658,0,36
Abqwildcat,657,0,37
Abqwildcat,656,0,38
Abqwildcat,655,0,39
Abqwildcat,654,0,40
Abqwildcat,653,0,41
Abqwildcat,652,0,42
Abqwildcat,651,0,43
Abqwildcat,649,0,44
Abqwildcat,648,0,45
Abqwildcat,647,0,46
Abqwildcat,646,0,47
Abqwildcat,644,0,48
Abqwildcat,643,0,49
Abqwildcat,642,0,50
Abqwildcat,641,0,51
Abqwildcat,640,0,52
Abqwildcat,639,0,53
Abqwildcat,638,0,54
Abqwildcat,637,0,55
Abqwildcat,636,0,56
Abqwildcat,635,0,57
Chrisbolt,417,1.097193826,1
Chrisbolt,418,1.069734495,2
Chrisbolt,424,0.791699522,3
Chrisbolt,419,0.763513252,4
Chrisbolt,416,0.739863044,5
Chrisbolt,508,0.711722628,6
